,Unnamed: 0,name,ranked,fw,fd,mw,md
22894,22894,골드필드,8,,"339,984USD ",,"3,498USD "
22895,22895,천은짱,9,,"3,084,278USD ",,0
22896,22896,레인,10,,"1,083,533USD ","125,768,000원", 
22897,22897,글로벌영웅,1,,"1,103,496USD ",,"127,862USD "
22898,22898,러닝킹,2,"1,087,822,000원", ,"85,580,000원", 
22899,22899,캡틴브라보,3,,"1,146,340USD ",,0
22900,22900,탑퀄리티,4,,"612,935USD ",,"34,878USD "
22901,22901,룰즈클래스,5,,"3,084,278USD ",,"79,305USD "
22902,22902,플라잉빅터,6,,"1,037,810USD ",,"12,567USD "
22903,22903,미스캠프,7,,"339,984USD ","89,915,000원", 
22904,22904,러브아치,8,,"832,744USD ",,0
22905,22905,선샤인특급,9,,"1,083,533USD ",,330USD 
22906,22906,울트라킹,1,,"1,103,496USD ","114,172,000원", 
22907,22907,아치여걸,2,,"922,180USD ",,"30,540USD "
22908,22908,파란왕자,3,,"612,935USD ",,0
22909,22909,피케이힐,4,,"493,755USD ",,0
22910,22910,화씨벽,5,,"3,084,278USD ","110,623,000원", 
22911,22911,프린세스삭스,6,,"444,717USD ",,0
22912,22912,장수나봄,7,,"583,280USD ","76,860,000원", 
22913,22913,대용왕,8,,"1,083,533USD ","44,225,000원", 
22914,22914,큐피드비상,9,,"114,300USD ","119,331,000원", 
22915,22915,배다리캔디,1,,"1,659,560USD ",,"98,081USD "
22916,22916,온포인트,2,,"996,330USD ",,"8,177USD "
22917,22917,바디스타,3,,"612,935USD ",,"72,611USD "
22918,22918,벌말대장,4,,"1,779,012USD ",,"19,245USD "
22919,22919,트루,5,"414,605,000원",0,"119,930,000원", 
22920,22920,브라보메이,6,,"568,629,000JPY ",,0
22921,22921,더파이팅,7,,"1,779,012USD ",,0
22922,22922,대싱카누,8,,"568,629,000JPY ","201,285,000원", 
22923,22923,미라클호프,9,,"3,084,278USD ",,"49,938USD "
22924,22924,금아인빈서블,10,,"1,732,000USD ",,0AUD 
22925,22925,투엠오케이,11,,"456,410USD ","118,483,000원", 
22926,22926,천세만세,12,,"1,570,380USD ",,"64,100USD "
22927,22927,옥스퍼드킹,1,,"1,077,140USD ",,"21,540USD "
22928,22928,우아륭,2,,"416,475,000JPY ","288,270,000원", 
22929,22929,베스트라인,3,,"205,617USD ","116,400,000원", 
22930,22930,금로열,4,,"493,755USD ","41,484,000원", 
22931,22931,원더풀마리아,5,,"416,475,000JPY ",,0
22932,22932,황금주머니,6,,"1,503,825USD ","237,946,000원", 
22933,22933,룰브레이커,7,,"416,475,000JPY ",,"250,000JPY "
22934,22934,글로벌선더,8,,"804,090USD ","60,800,000원", 
22935,22935,예상백승,9,,"396,254USD ","77,332,000원", 
22936,22936,이천쌀,10,,"107,515USD ",,"148,315USD "
22937,22937,다이나믹펀치,11,,"3,044,000USD ",,0
22938,22938,스테디챔피언,1,,"254,672USD ","108,260,000원", 
22939,22939,전정사금,2,,"254,672USD ",,"5,170USD "
22940,22940,톱시드,3,,"2,054,434USD ",,0
22941,22941,티케이데이,4,,"1,236,820USD ","31,995,000원", 
22942,22942,멋진금성,5,,"1,810,805USD ","266,742,000원", 
22943,22943,정문볼트,6,,"1,810,805USD ",,"22,272USD "
22944,22944,봄날의기억,7,,"51,475USD ",,"39,370USD "
22945,22945,낭만스타,8,,"3,187,232USD ","210,254,000원", 
22946,22946,시선집중,9,,"3,187,232USD ","198,273,000원", 
22948,22948,럭키훈,1,,"1,455,560USD ",,"83,030USD "
22949,22949,만석지기,1,,"1,101,924USD ",,0
22950,22950,정문에이스,3,,"1,243,500USD ",,"234,460CAD "
22951,22951,로열함성,4,,"2,857,049USD ",, 
22952,22952,명진스톰,5,,"1,031,596USD ",,0
22953,22953,장산탱크,6,,"3,924,648USD ",,"33,410USD "
22954,22954,대디코잔,7,,"49,200USD ",, 
22955,22955,팰리스퀸,8,,"1,586,550USD ",,0
22956,22956,투어링라니,9,,"2,170,340USD ",, 
22957,22957,글라디아토레에이,10,,"1,046,381USD ",,"81,473USD "
22958,22958,로렐파워,11,,"341,396USD ",, 
22959,22959,거센불패,12,,"1,732,780USD ",, 
22960,22960,문학킹,1,,"6,427,830USD ",,0
22961,22961,조우니가,2,,"3,044,000USD ",,"20,996USD "
22962,22962,글로벌삭스,3,,"742,640USD ",, 
22963,22963,황금럭키,4,,"1,031,596USD ",,"27,791USD "
22964,22964,리빙스턴,5,"579,356,000원", ,, 
22965,22965,골든서비스,6,,"1,146,340USD ",,"7,080USD "
22966,22966,더스파이커,7,,"1,065,147USD ",,"5,625USD "
22967,22967,문학엠파이어,8,,"1,985,800USD ",, 
22968,22968,루킹굿,9,,"172,705,000JPY ",,"55,565USD "
22969,22969,에모리삭스,10,,"405,730USD ",,612USD 
22970,22970,에버더챔프,11,,"221,265USD ",,"218,237USD "
22971,22971,메니히어로,1,,"1,732,000USD ","548,953,000원", 
22972,22972,마이티고,2,,"748,000USD ",,"5,930USD "
22973,22973,엠제이파워,3,,"598,786USD ",,0
22974,22974,명품축제,4,,"172,705,000JPY ","420,130,000원", 
22975,22975,청수여걸,7,,"224,684USD ",,"69,400USD "
22976,22976,토스코노바캣,8,,"658,960USD ",,"63,354USD "
22977,22977,문학쓰나미,9,,"1,146,340USD ",, 
22978,22978,울트라펀치,10,,"742,640USD ",,420USD 
22979,22979,이스트팔로스,11,,"1,146,340USD ",,"250,645USD "
22981,22981,아스펜태양,1,,"385,807USD ",,0
22982,22982,사려니퍼스트,2,,"254,672USD ",,"76,672USD "
22983,22983,태양마,3,,"1,732,000USD ",,"94,303USD "
22984,22984,정상제트,4,,"652,226USD ",,"50,500USD "
22985,22985,라온더대쉬,5,,"339,984USD ","110,852,000원", 
22986,22986,매직주드,6,"824,725,000원", ,"102,630,000원", 
22987,22987,금성스피드,7,,"1,810,805USD ","169,115,000원", 
22988,22988,천리총,8,,"1,810,805USD ","113,975,000원", 
22989,22989,스마트블루,9,,"1,146,340USD ","60,246,000원", 
22990,22990,신주류,10,,"1,083,533USD ","144,950,000원", 
22991,22991,천지의빛,11,,"905,434USD ",,"19,245USD "
22992,22992,골드스파이크,1,,"254,672USD ","363,840,000원", 
22993,22993,라피어반,2,,"529,566USD ",,"5,560USD "
22994,22994,초원의기적,3,,"3,084,278USD ","520,022,000원", 
22995,22995,원더풀오렌지,4,,"493,755USD ","353,733,000원", 
22996,22996,명진캔디,5,,"944,900USD ",,"88,825USD "
22997,22997,갑오사랑해,6,,"1,503,825USD ",,"76,005USD "
22998,22998,하니,7,,"804,090USD ","118,483,000원", 
22999,22999,일여하여,8,,"3,187,232USD ","118,005,000원", 
23000,23000,럭키밸리,9,,"905,434USD ","63,956,000원", 
23001,23001,대승가온,10,,"51,475USD ","6,000,000원", 
23002,23002,정겨운,11,,"274,382USD ",,"34,560USD "
23003,23003,토루크막토,12,,"1,083,533USD ","34,500,000원", 
23004,23004,명품히어로,1,,"172,705,000JPY ","262,850,000원", 
23005,23005,카우보이탱고,2,,"1,037,810USD ","358,828,000원", 
23006,23006,승승파워,3,,"389,141USD ","21,150,000원", 
23007,23007,스텔라로드,4,,"1,810,805USD ","149,600,000원", 
23008,23008,부스터로켓,5,,"1,236,820USD ",,0
23009,23009,기타리스트,6,,"51,475USD ","52,400,000원", 
23010,23010,럭키전사,7,,"1,586,550USD ",,"156,020USD "
23011,23011,큐피드코리아,8,,"1,083,533USD ","74,440,000원", 
23012,23012,신대로,9,"2,426,805,000원", ,"48,547,000원", 
23013,23013,매직의함성,10,,"612,935USD ","119,900,000원", 
23014,23014,금성맨,11,,"205,617USD ","98,200,000원", 
23015,23015,럭키석포,12,,"1,810,805USD ","254,715,000원", 
23016,23016,천지폭풍,1,,"396,254USD ",,0AUD 
23017,23017,마패봉,2,,"1,503,825USD ",, 
23018,23018,아테나브이,3,"76,502,000원", ,"325,130,000원", 
23019,23019,청담탱크,4,,"1,503,825USD ",,"175,695USD "
23020,23020,미르캡틴,5,,"568,629,000JPY ",0원, 
23021,23021,주말의시작,6,,"210,553USD ","157,894,000원", 
23022,23022,패션드패션,7,,"583,280USD ",,"76,672USD "
23023,23023,미사일캔디,8,,"944,900USD ",,"34,560USD "
23024,23024,새내윈,9,,"583,280USD ",,0
23025,23025,러브위드미,10,,"1,083,533USD ","156,911,000원", 
23026,23026,라온더타이거,11,,"1,083,533USD ",,0
23027,23027,불방울,1,,"1,810,805USD ",,"57,384USD "
23028,23028,위너블루,2,,"583,280USD ","128,040,000원", 
23029,23029,바이스로이,3,,"583,280USD ","195,970,000원", 
23030,23030,아이스스타,4,,"1,083,533USD ",, 
23031,23031,진또배기,5,,"254,672USD ","215,440,000원", 
23032,23032,다울퀸,6,,"51,475USD ",,0
23033,23033,엑톤질주,7,,"1,503,825USD ","141,392,000원", 
23034,23034,천둥세자,8,,"389,141USD ",,"109,202USD "
23035,23035,원더풀라이트,9,,"254,672USD ",,400CAD 
23036,23036,농본락,10,,"1,083,533USD ","137,240,000원", 
23037,23037,코브라볼,1,,"339,984USD ","125,820,000원", 
23038,23038,동진최강,2,,"804,090USD ","231,048,000원", 
23039,23039,머니시장,3,,"3,084,278USD ","67,895,000원", 
23040,23040,파워타워,4,,"1,810,805USD ","136,795,000원", 
23041,23041,화이트코멧,5,,"254,672USD ",,"16,200AUD "
23042,23042,최고캠프,6,,"493,755USD ","82,258,000원", 
23043,23043,모스트스피드,7,,"172,705,000JPY ","105,693,000원", 
23044,23044,사람이라는별,8,,"1,570,380USD ",,"68,760USD "
23045,23045,달리는빛깔,9,,"1,732,000USD ",,"46,952USD "
23046,23046,머니챔프,10,"2,426,805,000원", ,, 
23047,23047,아이언머스킷,11,,"1,236,820USD ","4,200,000원", 
23048,23048,브라운로즈,12,,"1,810,805USD ","413,351,000원", 
23049,23049,바이킹스톰,1,,"1,046,381USD ",, 
23050,23050,정상킹덤,2,,"3,307,278USD ",,"53,813CAD "
23051,23051,천년의비,3,,"1,503,825USD ","76,460,000원", 
23052,23052,유니콘알파,4,,"972,632USD ",,0
23053,23053,마이티웰,5,,"1,182,992USD ",,"84,738USD "
23054,23054,문학앙코르,6,,"738,843USD ",,"61,766USD "
23055,23055,제이에스군황,7,,"623,000USD ",,"99,631USD "
23056,23056,에치드프라임,8,,"587,586USD ",,"12,490USD "
23057,23057,문학의전사,9,,"1,606,000USD ",,"190,402USD "
23058,23058,파노라마퀸,10,,"597,800USD ",,"30,009USD "
23061,23061,가로수길,1,,"493,755USD ","32,418,000원", 
23062,23062,바람을그리다,2,"471,819,000원", ,,"103,630USD "
23063,23063,황금해,3,,"493,755USD ",,"10,608USD "
23064,23064,사이먼퀸,4,,"274,382USD ","226,930,000원", 
23065,23065,장산플라이,5,,"51,475USD ",,"12,567USD "
23066,23066,제왕의별,6,,"1,503,825USD ",,"148,914USD "
23067,23067,금아제니스,7,,"1,810,805USD ",,"43,100USD "
23068,23068,맘보칸,8,,"278,406USD ","66,894,000원", 
23069,23069,메니스피드,9,,"1,732,000USD ",,"1,605USD "
23070,23070,보드람,10,,"339,984USD ",,"24,520USD "
23071,23071,레전드데이,1,,"748,000USD ",, 
23072,23072,에코빌,2,,"424,600USD ",,"66,445USD "
23073,23073,위너브라운,3,,"158,713AUD ",,"165,311USD "
23074,23074,원더풀트루스,4,,"416,475,000JPY ","296,100,000원", 
23075,23075,플로리다파워,5,,"3,307,278USD ",,"154,756USD "
23076,23076,별나라신사,6,,"748,000USD ",,0
23077,23077,문학조이,7,,"2,075,791USD ",,"61,766USD "
23078,23078,레이먼드,8,,"315,015USD ",,"7,400USD "
23079,23079,갤럽컬린,9,,"10,501,800USD ",,0
23080,23080,대완마,10,,"51,475USD ",,"80,303USD "
23081,23081,킬리의제왕,11,,"941,936USD ",,"48,513USD "
23082,23082,파크삭스,12,,"1,694,180USD ",,"47,717USD "
23083,23083,스피드팔콘,1,,"1,103,496USD ",, 
23084,23084,더리퍼,2,,"1,810,805USD ","142,225,000원", 
23085,23085,자이언트킬링,3,,"1,103,496USD ","31,530,000원", 
23086,23086,영블러드,4,,"1,103,496USD ","55,652,000원", 
23087,23087,드림스피드,5,,"1,146,340USD ","2,200,000원", 
23088,23088,너를응원해,6,,"454,183USD ",,"174,048USD "
23089,23089,모닝펄,7,,"215,019USD ","290,000,000원", 
23090,23090,포에버드림,8,,"587,586USD ","112,060,000원", 
23091,23091,컴플리트럭키,9,,"1,732,000USD ",,"117,800USD "
23092,23092,킹마운틴,10,,"1,083,533USD ","75,782,000원", 
23093,23093,피엔에스갬블,11,,"1,146,340USD ",,"59,439USD "
23094,23094,유로퀸,12,,"617,310USD ","58,220,000원", 
23095,23095,루비스타,1,,"3,084,278USD ","213,495,000원", 
23096,23096,피엔에스행복,2,,"51,475USD ","198,389,000원", 
23097,23097,프린세스데이,3,,"1,083,533USD ","90,152,000원", 
23098,23098,다이아마이트,4,,"1,810,805USD ","308,100,000원", 
23099,23099,기적의힘,5,,"1,779,012USD ","50,583,000원", 
23100,23100,달빛타고,6,,"1,037,810USD ","183,655,000원", 
23101,23101,피엔에스루체,7,,"578,302,000JPY ",,0
23102,23102,엠제이돌풍,8,,"568,629,000JPY ","24,600,000원", 
23103,23103,다모아트리플,9,,"339,984USD ",,"131,070USD "
23104,23104,통일전사,10,,"3,084,278USD ",,"1,511USD "
23105,23105,매직그라운드,11,,"254,672USD ",,"19,600USD "
23106,23106,아라선샤인,12,,"416,475,000JPY ","138,609,000원", 
23107,23107,김천영웅,1,,"1,570,380USD ","111,618,000원", 
23108,23108,런런런,2,,"3,084,278USD ","80,090,000원", 
23109,23109,세명캡틴,3,,"254,672USD ","4,910,000원", 
23110,23110,태양타고,4,,"612,935USD ","485,085,000원", 
23111,23111,베스트포스,5,,"1,083,533USD ",,"15,820USD "
23112,23112,아델나래,6,,"1,037,810USD ","58,800,000원", 
23113,23113,티나,7,,"1,083,533USD ",,"5,170USD "
23114,23114,사우스반,8,,"274,382USD ","305,585,000원", 
23115,23115,은혜가득,9,,"416,475,000JPY ","81,727,000원", 
23116,23116,킹엔젤마리아,10,,"389,141USD ",,"82,336USD "
23117,23117,미스스피드,11,,"1,083,533USD ","77,120,000원", 
23118,23118,디바인파워,12,,"612,935USD ","18,080,000원", 
23119,23119,매직레코드,1,,"1,103,496USD ","254,730,000원", 
23120,23120,퀸즈투어,2,,"51,475USD ",,"81,528USD "
23121,23121,파이팅나우,3,,"51,475USD ",,"34,878USD "
23122,23122,베스트탑,4,,"205,617USD ","42,990,000원", 
23123,23123,논스톱위닝,5,,"695,299USD ",0원, 
23124,23124,참일호,6,,"254,672USD ","135,040,000원",0
23125,23125,원더풀데블,7,,"416,475,000JPY ",0원, 
23126,23126,파티파워,8,,"51,814,000JPY ",,"8,278USD "
23127,23127,강화처녀,9,"656,707,000원", ,"62,770,000원", 
23128,23128,아침함성,10,,"1,083,533USD ","210,222,000원", 
23129,23129,영주스톤,11,,"396,254USD ",,400AUD 
23130,23130,알찬누리,12,,"172,705,000JPY ",,"300,000JPY "
23131,23131,에이스프린스,1,"410,030,000원", ,"189,800,000원", 
23132,23132,쏘아라바바,2,,"1,037,810USD ",,"170,121USD "
23133,23133,최강블랙,3,,"905,434USD ",,"51,487,000JPY "
23134,23134,일격필살,4,,"1,037,810USD ",,"33,455USD "
23135,23135,매직주니어,5,"824,725,000원", ,"102,630,000원", 
23136,23136,아마로네,6,,"3,545,062USD ","190,561,000원", 
23137,23137,기븐러너,7,,"1,083,533USD ",,"131,070USD "
23138,23138,퀸오브베스트,8,,"905,434USD ",0원, 
23139,23139,마루캐슬,9,"76,502,000원", ,"77,630,000원", 
23140,23140,유롱스타,10,,"1,732,000USD ",,0
23142,23142,맥스런,1,,"794,855USD ",,"141,946USD "
23143,23143,장산클리어,2,,"2,612,516USD ",,"71,025USD "
23144,23144,로드스카이,3,,"633,076USD ",, 
23145,23145,최고레이스,4,,"748,000USD ",, 
23146,23146,퀵실버키튼,5,,"2,075,791USD ",,325USD 
23147,23147,파노라마칸,6,,"405,730USD ",, 
23148,23148,내생애최고,7,,"444,717USD ",,"51,555USD "
23149,23149,뉴킹맨,8,,"769,964USD ",,0
23150,23150,출세가도,9,,0AUD ,,"13,300AUD "
23151,23151,스킬맥스,10,,"1,065,147USD ",,"1,410USD "
23154,23154,문학젠야타,1,,"1,182,992USD ",,0
23155,23155,럭키봉성,2,,"1,810,805USD ",,"14,507USD "
23156,23156,스프링킹,3,,"1,146,340USD ",, 
23157,23157,금자유,4,,"1,251,300USD ",,0
23158,23158,빅투더빅,5,,"1,065,147USD ",,"34,760USD "
23159,23159,이스트반,6,,"1,031,596USD ",,0
23160,23160,글로벌에이스,7,,"1,104,040USD ",,0
23161,23161,블루마카롱,9,,"1,177,394USD ",,"47,924USD "
23162,23162,매치캡틴,10,,"770,496USD ",,"21,280USD "
23163,23163,오클랜드삭스,11,,"952,600AUD ",, 
23165,23165,정문서미트,1,,"583,280USD ",,0
23166,23166,백색광채,2,"817,614,000원", ,"116,693,000원", 
23167,23167,페더럴킹,3,,"172,705,000JPY ",,0JPY 
23168,23168,야호골든캣,4,,"3,084,278USD ","41,740,000원", 
23169,23169,만세,5,,"2,765,800USD ",,"45,700USD "
23170,23170,정상만세,6,,"493,755USD ","92,266,000원", 
23171,23171,금아슈프림,7,,"1,503,825USD ",,"12,590USD "
23172,23172,에이스샤인,8,,"51,475USD ",,0
23173,23173,라온제임스,9,,"416,475,000JPY ",, 
23174,23174,라온돌풍,10,,"12,891,734USD ",,"417,736USD "
23175,23175,제마특급,11,,"172,705,000JPY ","183,810,000원", 
23176,23176,흥행질주,1,,"51,475USD ",,"1,580USD "
23177,23177,브리가디어제너럴,2,,"557,300USD ",,"133,879USD "
23178,23178,클리어검,3,,"205,617USD ","143,647,000원", 
23179,23179,샴로커,4,,"438,949USD ",,"7,200USD "
23180,23180,허쉬대보,5,,"416,475,000JPY ","278,587,000원", 
23181,23181,짱콩,6,,"1,359,274USD ",,"270,750USD "
23182,23182,청담제왕,7,,"3,090,101USD ",,0
23183,23183,반야동행,8,,"1,083,533USD ",,"86,150USD "
23184,23184,선더라이트,9,,"1,255,660USD ",,"14,834USD "
23185,23185,메니골드,1,,"1,732,000USD ",,"53,849USD "
23186,23186,더블에지,2,,"1,037,810USD ",,"54,493USD "
23187,23187,마이티선샤인,3,,"568,086USD ","118,483,000원", 
23188,23188,피엔에스헐,4,,"583,280USD ",,"18,828USD "
23189,23189,갈색향기,5,,"1,732,000USD ",,"38,876USD "
23190,23190,브라운참,6,,"1,103,496USD ","648,176,000원", 
23191,23191,아라비아해,7,"105,760,000원", ,"152,718,000원", 
23192,23192,다크존,8,,"443,800USD ","168,830,000원", 
23193,23193,라온더와일드,9,,"1,083,533USD ","182,764,000원", 
23194,23194,야무진배짱,10,,"1,570,380USD ","96,980,000원", 
23195,23195,브라이트해피,11,,"962,237USD ",,"53,880USD "
23196,23196,라온더스퍼트,1,,"1,236,820USD ",,"22,590,000JPY "
23197,23197,컴플리트타임,2,,"583,280USD ","259,050,000원", 
23198,23198,황금천지,3,,"114,300USD ","104,050,000원", 
23199,23199,매직그레이스,4,"824,725,000원", ,"390,020,000원", 
23200,23200,질주전사,5,,"1,810,805USD ",0원, 
23201,23201,아마존킹,6,,"114,300USD ","17,730,000원", 
23202,23202,그린백,7,,"1,779,012USD ","168,516,000원", 
23203,23203,장군별,8,,"1,732,000USD ",,"130,602USD "
23204,23204,피엔에스아이,9,,"1,037,810USD ",,"58,200USD "
23205,23205,올가림,10,,"1,810,805USD ",,0
23206,23206,스타로즈,11,,"3,545,062USD ","112,984,000원", 
23207,23207,히어로스피드,1,,"1,779,012USD ",,"32,585USD "
23208,23208,팬시팬츠,2,,"274,382USD ",,0
23209,23209,허리케인삭스,3,,"583,280USD ",,"1,489USD "
23210,23210,데스크탑,4,,"114,300USD ",,0
23211,23211,그린필스타,5,,"1,146,340USD ",,"35,560USD "
23212,23212,스마트파워,6,,"3,084,278USD ","122,395,000원", 
23213,23213,샤인뮤직,7,,"32,400USD ",,"17,802USD "
23214,23214,라게르타,8,,"254,672USD ",,0
23215,23215,보고또보고,9,,"583,280USD ",,"44,320USD "
23216,23216,은혜충만,10,,"274,382USD ",,"89,913USD "
23217,23217,비트퀸,11,,"389,141USD ",,"41,475USD "
23218,23218,킹코트,12,,"493,755USD ","22,837,000원", 
23219,23219,아침기상,1,,"51,475USD ",,"201,353USD "
23220,23220,드림노크,2,,"1,103,496USD ",,0
23221,23221,댄싱위드유,3,,"1,810,805USD ",,"14,925USD "
23222,23222,드림걸스,4,,"1,810,805USD ","100,200,000원", 
23223,23223,농본바다,5,,"3,307,278USD ",,"51,417USD "
23224,23224,피케이로드,6,,"1,732,780USD ",,0
23225,23225,논스톱캣,7,,"1,236,820USD ","139,414,000원", 
23226,23226,퍼텐셜에너지,8,,"120,176USD ",,"9,860USD "
23227,23227,어플리트마린,9,,"695,299USD ",,"130,150USD "
23228,23228,새로운보배,10,,"315,015USD ",,"104,085USD "
23229,23229,울트라애니,11,,"51,475USD ","114,172,000원", 
23230,23230,엘리트파워,12,,"583,280USD ","156,911,000원", 
23231,23231,럭키월드,1,,"1,810,805USD ","196,259,000원", 
23232,23232,천지울림,2,,"210,553USD ",,"93,116USD "
23233,23233,라스트보스,3,,"1,103,496USD ","44,398,500원", 
23234,23234,티케파이어,4,"1,087,822,000원", ,,"1,100USD "
23235,23235,탱크삭스,5,,"254,672USD ",,0
23236,23236,질주대로,6,"2,426,805,000원", ,"136,676,000원", 
23237,23237,마칼루파워,7,"130,428,000원", ,"69,936,000원", 
23238,23238,원더풀조이,8,,"2,075,791USD ",,"145,551USD "
23239,23239,블랙참,9,,"416,475,000JPY ","648,176,000원", 
23240,23240,대싱카누,10,,"568,629,000JPY ","201,285,000원", 
23241,23241,드림맥스,11,,"51,475USD ",0원,0
23242,23242,천은짱,12,,"3,084,278USD ",,0
23243,23243,천둥여울,1,,"416,475,000JPY ","373,907,000원", 
23244,23244,라온다이아,2,,"1,236,820USD ",,"22,590,000JPY "
23245,23245,송암티즈,3,,"254,672USD ",,"53,990USD "
23246,23246,사만다치타,4,,"389,141USD ",,"16,285USD "
23247,23247,천마투데이,5,,"1,732,000USD ",,850AUD 
23248,23248,이스트챔프,6,,"1,503,825USD ","263,244,000원", 
23249,23249,솔개바람,7,,"494,895,000JPY ","163,560,000원", 
23250,23250,와와여장부,8,,"315,015USD ",,0
23251,23251,킹오브선데이,9,,"172,705,000JPY ","132,600,000원", 
23252,23252,심플스타일,10,,"51,475USD ","115,705,000원", 
23253,23253,럭키상운,11,,"583,280USD ",,0
23255,23255,라온핑크,1,,"1,236,820USD ",,"149,633USD "
23256,23256,새내스퍼트,2,,"1,732,000USD ",,0
23257,23257,머니지프,3,,"396,254USD ","234,663,000원", 
23258,23258,세명기상,4,,"205,617USD ","127,460,000원", 
23259,23259,대군파워,5,,"922,180USD ",,0AUD 
23260,23260,파이팅히어로,6,,"742,640USD ",,"18,828USD "
23261,23261,블루파이어,7,,"493,755USD ","125,820,000원", 
23262,23262,서클댄서,8,,"835,142USD ","114,172,000원", 
23263,23263,드림포레,9,,"3,090,101USD ",,"24,870USD "
23264,23264,대변화,10,,"456,410USD ","108,486,000원", 
23265,23265,검포,11,,"1,810,805USD ",,"152,427USD "
23266,23266,구름손짓해,12,,"339,984USD ",,"1,489USD "
23267,23267,블랙머스크,1,,"3,645,383USD ",,170USD 
23268,23268,트리플킹덤,2,,"532,122USD ",,"49,450USD "
23269,23269,카일룸제왕,3,,"1,857,000USD ",,"43,148USD "
23270,23270,마이티팝,4,,"1,889,766USD ",,"7,198USD "
23271,23271,안양옥센,5,,"1,177,394USD ",, 
23272,23272,라이오넷,6,,"794,855USD ",,"131,285USD "
23273,23273,삼단가속,7,,"529,566USD ",,0
23274,23274,엘리트라인,9,,"662,000USD ",,"63,922USD "
23275,23275,유아넘버텐,10,,"727,290USD ",, 
23276,23276,카빙크로스,1,,"3,084,278USD ","41,484,000원", 
23277,23277,콘스티솔로,2,,"1,031,596USD ",,"244,195USD "
23278,23278,금아애크미,4,"728,298,000원", ,"103,000,000원", 
23279,23279,블루키톤,6,,"2,691,135USD ",,"7,962USD "
23280,23280,서울의별,7,,"568,629,000JPY ","217,833,000원", 
23281,23281,불멸의제왕,8,,"251,090USD ",,"77,670USD "
23282,23282,이겨주마,9,,"1,889,766USD ",,"24,815USD "
23283,23283,환상스타,10,,"623,000USD ",,"11,050EUR "
23284,23284,제주의하늘,11,,"163,133USD ","208,609,000원", 
23285,23285,영광의캡틴,1,,"905,434USD ",,"7,092USD "
23286,23286,화려한미소,2,"1,087,822,000원", ,"49,340,000원", 
23287,23287,뉴스타영천,3,,"1,732,000USD ","156,620,000원", 
23288,23288,그레이트아이,4,,"14,800,000JPY ",,"116,914,000JPY "
23289,23289,옐로우캣,5,"1,087,822,000원", ,"139,542,000원", 
23290,23290,런던파워,6,,"583,280USD ",,0
23291,23291,원더풀하와이,7,,"905,434USD ","278,587,000원", 
23292,23292,머니탑,8,"470,582,000원", ,"13,500,000원", 
23293,23293,스마일레이디,9,,"612,935USD ","165,950,000원", 
23294,23294,멋진가람,10,,"3,545,062USD ",,0JPY 
23295,23295,천지운행,11,,"669,260USD ","122,223,000원", 
23296,23296,런던아이,12,,"114,300USD ","13,680,000원", 
23297,23297,누비고,1,,"416,475,000JPY ","270,345,000원", 
23298,23298,케이엔라이트,2,,"416,475,000JPY ","87,760,000원", 
23299,23299,해피먼스,3,,"695,299USD ","122,937,000원", 
23300,23300,바이킹하트,4,,"1,037,810USD ",,0
23301,23301,슈퍼버드,5,,"378,260USD ",,"84,117USD "
23302,23302,페페런,6,,"1,083,533USD ","103,855,000원", 
23303,23303,선봉골드,7,,"480,001USD ","129,528,000원", 
23304,23304,퍼지퀸,8,,"905,434USD ",,"80,662USD "
23305,23305,원더풀니키야,9,,"617,310USD ",,"27,200,000JPY "
23306,23306,사랑다모아,10,,"221,265USD ",,"119,872USD "
23307,23307,금세다,11,,"416,475,000JPY ","69,900,000원", 
23308,23308,젊은영웅,12,"2,426,805,000원", ,,"52,689USD "
23309,23309,스틸더패션,1,,"583,280USD ",,"88,430USD "
23310,23310,찬란한날,2,,"905,434USD ",,"104,085USD "
23311,23311,시크릿보스,3,,"1,423,379USD ",,"38,471USD "
23312,23312,별빛보석,4,,"1,779,012USD ","147,070,000원", 
23313,23313,파이팅대디,5,,"669,260USD ",,"38,063USD "
23314,23314,청산가세,6,"1,087,822,000원", ,"197,757,000원", 
23315,23315,큐피드불릿,7,,"568,629,000JPY ","216,600,000원", 
23316,23316,특권,8,,"1,779,012USD ",,"90,176USD "
23317,23317,대지의여걸,9,,"416,475,000JPY ","97,562,000원", 
23318,23318,스카이망치,10,,"633,076USD ",,"127,760USD "
23319,23319,와일드우즈,11,,"339,984USD ",,250USD 
23320,23320,선더챔프,12,"180,943,000원", ,0원, 
23321,23321,원더케이,1,,"114,300USD ",,0
23322,23322,런던액티브,2,,"1,779,012USD ","69,300,000원", 
23323,23323,리멤버웬,3,,"1,570,380USD ",,0
23324,23324,올드스페셜,4,,"583,280USD ","168,516,000원", 
23325,23325,서울크라운,5,,"568,086USD ",,0
23326,23326,골디락스,6,,"3,545,062USD ","190,561,000원", 
23327,23327,아델머스탱,7,,"1,732,000USD ","325,130,000원", 
23328,23328,월영이,8,,"493,755USD ",,"6,459USD "
23329,23329,대마지풍,9,,"371,623,500JPY ",,"31,270USD "
23330,23330,블레싱로드,10,,"339,984USD ","167,070,000원", 
23331,23331,중추부사,11,,"51,475USD ","39,555,000원", 
23333,23333,그린질주,1,,"3,645,383USD ",,"60,020USD "
23334,23334,로맨스참,2,,"582,920USD ",,"432,432USD "
