,Unnamed: 0,name,ranked,fw,fd,mw,md
1321,1321,쏘아라흑장군,7,,"1,732,000USD ",,"170,121USD "
1323,1323,로열샬롬,1,,"339,984USD ","47,730,000원", 
1324,1324,큐피드여왕,2,,"114,300USD ",,"78,976USD "
1325,1325,스타삭스,3,,"1,570,380USD ","137,865,000원", 
1326,1326,마이티럭,4,,"163,133USD ","64,454,000원", 
1327,1327,안양레오파드,5,,"4,374,590USD ",,"1,715USD "
1328,1328,천은짱,6,,"3,084,278USD ",,0
1329,1329,크레이지큐,7,"817,614,000원", ,,"8,780USD "
1330,1330,신부,8,,"339,984USD ",,0
1331,1331,세명공주,9,,"831,800USD ",,0
1332,1332,정성와일드,10,,"1,083,533USD ",,"62,422USD "
1333,1333,종다리낭랑,11,,"3,545,062USD ","140,590,000원", 
1334,1334,해피하와이,12,,"3,084,278USD ",,0AUD 
1335,1335,마이호크,1,,"491,312USD ","116,080,000원", 
1336,1336,사사,2,,"339,984USD ","21,156,000원","16,030USD "
1337,1337,로열브론즈,3,,"396,254USD ",,0
1338,1338,금로열,4,,"493,755USD ","41,484,000원", 
1339,1339,옥드림,5,,"804,090USD ","73,023,000원", 
1340,1340,파티파워,6,,"51,814,000JPY ",,"8,278USD "
1341,1341,금성여왕,7,,"194,608USD ",,"132,336USD "
1342,1342,파이널캡틴,8,"451,805,000원", ,,0
1343,1343,서울스토리,10,,"339,984USD ","126,518,000원", 
1344,1344,유니스,12,,"396,254USD ",,100USD 
1345,1345,독도야,1,,"51,475USD ",,"20,650USD "
1346,1346,싱그러운타임,2,,"1,732,000USD ","306,736,000원", 
1347,1347,원더풀헤네시,3,,"617,310USD ",,220USD 
1348,1348,곤설,4,,"804,090USD ","112,610,000원", 
1349,1349,원더풀루비,5,,"416,475,000JPY ",,"25,309USD "
1350,1350,쏘아라우츠,6,,"120,176USD ",,"207,440USD "
1351,1351,달려라라온,7,,"3,084,278USD ",,"1,920USD "
1352,1352,내가끝판왕,8,,"568,086USD ","167,200,000원", 
1353,1353,함양산삼,9,,"1,732,000USD ",,"41,280USD "
1354,1354,다이아파크,10,"1,861,967,000원", ,"28,750,000원", 
1355,1355,아레스선더,11,,"1,570,380USD ","134,698,000원", 
1356,1356,더블에이,12,,"695,299USD ",,"340,836USD "
1357,1357,다이아로드,1,,"158,713AUD ","202,949,000원", 
1358,1358,한일달빛,2,,"274,382USD ",,"24,008USD "
1359,1359,아마로네,3,,"3,545,062USD ","190,561,000원", 
1360,1360,장산플라이,4,,"51,475USD ",,"12,567USD "
1361,1361,최강스타,5,,"1,380,200USD ",,600USD 
1362,1362,럭키소천,6,,"51,475USD ",,"29,760USD "
1363,1363,굿초이스,7,,"416,475,000JPY ",,"11,072USD "
1364,1364,속보옹주,8,,"568,086USD ",,"101,898USD "
1365,1365,최고비상,9,,"617,310USD ",,"31,420,000JPY "
1366,1366,운악하비오,10,,"339,984USD ",,"240,722USD "
1367,1367,당대질주,11,,"1,607,774USD ",,0
1368,1368,스타퍼펙트,12,,"578,302,000JPY ","142,751,000원", 
1369,1369,원더풀이블,1,,"254,672USD ",,"3,065,000JPY "
1370,1370,큐피드데이트,2,,"3,084,278USD ",,"73,410USD "
1371,1371,해피마운틴,3,,"1,607,774USD ",,"300,820USD "
1372,1372,베스트빅토리,4,,"85,630,000JPY ","138,880,000원", 
1373,1373,원더풀럭키,5,,"1,570,380USD ","296,100,000원", 
1374,1374,대천에이스,6,,"396,254USD ",,"77,581USD "
1375,1375,캡틴파워,7,,"568,629,000JPY ",,"53,091USD "
1376,1376,소비뇽,8,,"51,475USD ",0원,0
1377,1377,영스톰,9,,"315,015USD ","151,850,000원", 
1378,1378,승리나래,10,,"163,133USD ",,"25,310USD "
1379,1379,본위너,11,,"1,283,145USD ",,"31,270USD "
1380,1380,동작,12,,"1,810,805USD ",,"176,400USD "
1381,1381,백투백,1,,"1,732,000USD ",, 
1382,1382,강화총각,2,,"3,084,278USD ","163,259,200원",0
1383,1383,포에버위너,3,,"835,142USD ","248,896,000원", 
1384,1384,브릴리언트,4,,"339,984USD ","111,618,000원", 
1385,1385,토함산파워,5,,"163,133USD ","132,010,000원", 
1386,1386,천하형국,6,,"70,961,000JPY ","44,551,500원", 
1387,1387,해피스트,7,,"51,475USD ","40,536,000원", 
1388,1388,더지존,8,,"439,250USD ",,"112,786USD "
1389,1389,룰오브섬,9,,"1,610,604USD ","122,439,000원", 
1390,1390,골든스텝,10,,"70,961,000JPY ",,"327,311USD "
1391,1391,호크아이즈,11,,"1,610,604USD ",,0
1392,1392,주먹도끼,12,,"1,007,708USD ",,"1,605USD "
1393,1393,이글스그리프터,1,,"1,319,481USD ",,"136,041USD "
1394,1394,대박행진,2,,"439,250USD ",,"143,791USD "
1395,1395,헤네시댄서,3,,"1,610,604USD ",,220USD 
1396,1396,라온제임스,4,,"416,475,000JPY ",, 
1397,1397,리틀보이플래시,5,,"405,730USD ",,"18,265USD "
1398,1398,마이티존,6,,"1,779,012USD ",,"35,670USD "
1399,1399,그레이트리,7,,"687,967USD ",,0
1400,1400,광야불기둥,8,,"3,084,278USD ",,"8,764USD "
1401,1401,원게이트,9,,"1,779,012USD ",,"23,252USD "
1402,1402,새로운미션,10,,"1,284,949USD ",,0
1403,1403,굿센스,11,,"4,383,200USD ",,"34,970USD "
1404,1404,스마트드림,12,,"339,984USD ","135,025,000원", 
1405,1405,삼삼빅토리,1,,"385,807USD ",,"36,622USD "
1406,1406,더킹,2,,"158,713AUD ","202,949,000원", 
1407,1407,킹포세,3,,"1,423,379USD ",,"65,390USD "
1408,1408,서울탱크,4,,"1,484,829USD ",,"48,420USD "
1409,1409,하와이보스,5,,"633,076USD ",,"8,345USD "
1410,1410,롱히터,6,,"2,283,402USD ",,"14,400USD "
1411,1411,스트롱샤인,7,,"360,010USD ",,0
1412,1412,선제일격,8,,"872,610USD ",,0USD 
1413,1413,왕의대로,9,,"1,779,012USD ",,"43,148USD "
1414,1414,미스터터너,10,,"742,640USD ",,"87,822USD "
1415,1415,신기파랑,11,,"1,159,193USD ",,"55,720USD "
1416,1416,아르고오섬,12,,"835,142USD ","113,588,000원", 
1417,1417,상감마마,1,,"3,084,278USD ",,"61,640USD "
1418,1418,브라이트캣,2,,"424,460USD ",,"12,873USD "
1419,1419,글로벌뱅크,3,,"114,300USD ",,"31,200USD "
1420,1420,플레이시스투고,4,,"1,026,229USD ",,"150,550USD "
1421,1421,다이샨,5,,"1,570,380USD ",,0
1422,1422,미래영웅,6,,"1,529,325USD ",,0
1423,1423,라이언록,7,,"1,503,825USD ",,0USD 
1424,1424,당대걸작,8,,"3,084,278USD ",,"30,071USD "
1425,1425,테마등극,9,,"1,732,000USD ","232,483,000원", 
1426,1426,신규강자,10,,"35,665USD ","145,591,000원", 
1427,1427,청담제왕,11,,"3,090,101USD ",,0
1428,1428,카일룸여제,1,,"568,629,000JPY ","97,562,000원", 
1429,1429,제마특급,2,,"172,705,000JPY ","183,810,000원", 
1430,1430,태풍아이즈,3,,"1,732,000USD ","113,299,000원", 
1431,1431,미사일캔디,4,,"944,900USD ",,"34,560USD "
1432,1432,실버디자인,5,,"1,810,805USD ",,"42,652USD "
1433,1433,바이칼전사,6,,"456,410USD ","21,156,000원","16,030USD "
1434,1434,백두의태양,7,,"1,570,380USD ","104,090,000원", 
1435,1435,한양누리,8,,"51,475USD ",,"109,522USD "
1436,1436,맘보천하,9,,"278,406USD ","19,495,000원", 
1437,1437,백산아일랜드,10,,"435,597USD ",,"20,646USD "
1438,1438,스피드벨,1,,"205,617USD ",,"16,285USD "
1439,1439,빅토리메이,2,,"617,310USD ",,"145,138USD "
1440,1440,만에하나,3,,"51,475USD ",,"16,630GBP "
1441,1441,인디언서머,4,,"493,755USD ",,800USD 
1442,1442,파워프라이드,5,,"339,984USD ","30,795,000원", 
1443,1443,원더풀댄서,6,,"617,310USD ",, 
1444,1444,라온호크,7,,"1,083,533USD ",,640USD 
1445,1445,문학치타,8,,"578,302,000JPY ",,"47,220USD "
1446,1446,메니타운십,9,,"1,732,000USD ",,0
1448,1448,호크행진곡,1,,"1,610,604USD ",, 
1449,1449,골든앵글,2,,"3,084,278USD ","6,776,000원", 
1450,1450,로드힐스톰,3,,"416,475,000JPY ",0원, 
1451,1451,대용왕,4,,"1,083,533USD ","44,225,000원", 
1452,1452,천년의바람,5,,"274,382USD ","64,602,000원", 
1453,1453,프라임퀸,6,"1,220,375,000원", ,"69,370,000원", 
1454,1454,원더풀팡팡,7,,"493,755USD ","248,896,000원", 
1455,1455,럭키마이더스,8,,"205,617USD ","115,419,000원", 
1456,1456,미스선샤인,9,"233,137,000원", ,"284,820,000원", 
1457,1457,도로라,10,,"1,083,533USD ","93,704,000원", 
1458,1458,추석달,11,,"3,084,278USD ","126,080,000원", 
1459,1459,페넘브라,12,,"1,810,805USD ","247,760,000원", 
1460,1460,레인,1,,"1,083,533USD ","125,768,000원", 
1461,1461,메이슨,2,,"7,712,841USD ","15,808,000원", 
1462,1462,달순이,3,,"51,475USD ","109,680,000원", 
1463,1463,백색광채,4,"817,614,000원", ,"116,693,000원", 
1464,1464,빛나는루비,5,,"1,570,380USD ","129,643,000원", 
1465,1465,패스티스트,6,,"163,133USD ",,"106,365USD "
1466,1466,행복의내일,7,,"3,545,062USD ",,"15,984USD "
1467,1467,풍문으로,8,,"1,889,766USD ",,"32,476USD "
1468,1468,리얼강자,9,,"85,630,000JPY ",,"11,300,000JPY "
1469,1469,신라대장군,10,,"51,475USD ",,0
1470,1470,라온불패,11,,"804,090USD ","111,220,000원", 
1471,1471,이천쌀,1,,"107,515USD ",,"148,315USD "
1472,1472,선스타트,2,,"794,855USD ",,0
1473,1473,에코골드,3,,"193,766USD ",,"106,401USD "
1474,1474,유니언승리,4,,"1,798,800USD ",,"59,611USD "
1475,1475,스타플래티넘,5,,"978,960USD ",,0
1476,1476,초오롱마,6,,"662,000USD ",,"21,569USD "
1477,1477,라이징삭스,7,,"274,382USD ",,"38,200USD "
1478,1478,잘루지,8,,"742,640USD ",,"109,920USD "
1479,1479,청담타이거,9,,"831,335USD ",,"108,960USD "
1480,1480,승자의미소,10,,"315,015USD ","46,464,000원", 
1481,1481,모네플라잉,11,,"51,475USD ",,"1,200AUD "
1482,1482,어울더울,12,,"1,037,810USD ",,"1,780USD "
1483,1483,에이스트리플,1,,"339,984USD ","202,050,000원", 
1484,1484,피렌체힐,2,,"493,755USD ","95,420,000원", 
1485,1485,해왕,3,,"493,755USD ","45,600,000원", 
1486,1486,새로운캡틴,4,,"480,001USD ",,"17,087NZD "
1487,1487,파이널스톰,5,"451,805,000원", ,,"8,100USD "
1488,1488,퀸포스원,6,,"3,084,278USD ","3,100,000원", 
1489,1489,풀문스카이,8,,"140,172USD ",,"4,680USD "
1490,1490,골드스탁,9,,"3,084,278USD ","166,656,000원", 
1491,1491,초원여전사,11,,"835,142USD ","180,313,000원", 
1492,1492,대성하늘,12,,"3,084,278USD ","118,005,000원", 
1493,1493,대군천하,1,,"1,878,013USD ",,"29,446USD "
1494,1494,문학위너,2,,"251,090USD ",,"21,489USD "
1495,1495,더스파이커,3,,"1,065,147USD ",,"5,625USD "
1496,1496,애비보컬스,5,,"188,432USD ",,222EUR 
1497,1497,프라우드섐록,7,,"389,141USD ",,"41,820USD "
1498,1498,대군의꿈,8,,"1,878,013USD ",,"212,311USD "
1499,1499,라피도쿠스,1,,"654,681USD ",,"50,050USD "
1500,1500,탭패션드,2,,"583,280USD ",,"51,158USD "
1501,1501,엠파이어킹덤,3,,"1,304,800USD ",,"64,278USD "
1502,1502,장산베어스,4,,"1,146,340USD ",,244USD 
1503,1503,돌아온날리,5,,"301,500USD ",,244USD 
1504,1504,청담지니,7,,"1,319,481USD ",,0
1505,1505,미스터포춘,8,,"1,570,380USD ","119,331,000원", 
1506,1506,골든다이얼,9,,"941,936USD ",,"70,613USD "
1507,1507,아치아치,10,,"832,744USD ",,"22,228USD "
1508,1508,해피보이,12,,"1,694,180USD ",,"41,330USD "
1509,1509,도끼블레이드,1,,"804,090USD ","119,480,000원", 
1510,1510,스트롱러너,2,,"416,475,000JPY ","39,730,000원", 
1511,1511,업라이트,3,,"1,570,380USD ","123,912,000원", 
1512,1512,패스트패션,4,,"51,475USD ",,"35,950USD "
1513,1513,베스트라인,5,,"205,617USD ","116,400,000원", 
1514,1514,불사불패,6,,"3,545,062USD ","75,612,000원","7,700AUD "
1515,1515,에이스캔트,7,,"516,977USD ",,"14,766USD "
1516,1516,두만강,8,,"396,254USD ",,0
1517,1517,사이먼리치,9,,"274,382USD ",,0
1518,1518,대명솔라,10,,"1,503,825USD ","61,468,000원", 
1519,1519,행복스타,11,,"456,410USD ","75,012,000원", 
1520,1520,스마티지프,12,,"3,084,278USD ","234,663,000원", 
1521,1521,금비랑,1,,"1,732,000USD ","441,102,000원", 
1522,1522,오케이연답,2,,"260,300USD ",,"38,520USD "
1523,1523,허니버터니노,3,,"4,156,389USD ",,"1,000,000JPY "
1524,1524,스마트파크,4,,"903,685USD ",,"108,780USD "
1525,1525,메갈리오스,5,,"1,380,200USD ",,"34,540USD "
1526,1526,샤크런,6,,"3,728,170USD ",,0
1527,1527,알파칸,7,,"3,545,062USD ",,600AUD 
1528,1528,소박한인생,8,,"568,629,000JPY ",,0
1529,1529,예상백승,9,,"396,254USD ","77,332,000원", 
1530,1530,야호스마트캣,1,,"568,086USD ","92,494,000원", 
1531,1531,스톰라이커,2,,0,0원,0
1532,1532,마차부차,3,,"804,090USD ",,0
1533,1533,매직텐,4,,"1,570,380USD ","254,730,000원", 
1534,1534,케이킹,5,,"804,090USD ","236,827,000원", 
1535,1535,볼드샤이닝,6,,"480,001USD ","305,585,000원", 
1536,1536,그레이삭스,8,,"638,822USD ",,"52,009USD "
1537,1537,가라가라가,9,,"1,503,825USD ",,0AUD 
1538,1538,현무,10,,"804,090USD ","116,542,000원", 
1539,1539,웃어라이천,11,,"3,294,901USD ","163,560,000원", 
1540,1540,베스트캠프,12,,"339,984USD ",,"41,280USD "
1541,1541,메니그랜드,1,,"1,732,000USD ",,"15,820USD "
1542,1542,크레이지퀸,2,,"274,382USD ",,0
1543,1543,솔리드,3,,"1,503,825USD ","697,416,000원", 
1544,1544,이글아이,4,,"114,300USD ",,"16,415USD "
1545,1545,컬러즈드라고,5,,"51,475USD ",,0
1546,1546,슈퍼빅터,6,"1,861,967,000원", ,"44,398,500원", 
1547,1547,최강공주,7,,"695,299USD ","115,231,000원", 
1548,1548,지오바나,8,,"51,475USD ","9,426,000원", 
1549,1549,대군사랑,9,,"578,302,000JPY ","2,000,000원", 
1550,1550,갈잎,1,,"1,083,533USD ",,0USD 
1551,1551,세명기상,2,,"205,617USD ","127,460,000원", 
1552,1552,리치룰즈,3,,"3,084,278USD ",,"148,315USD "
1553,1553,리빙스턴,4,"579,356,000원", ,, 
1554,1554,투엠오케이,5,,"456,410USD ","118,483,000원", 
1555,1555,드래곤보트,6,,"491,312USD ","58,220,000원", 
1556,1556,마초히메,7,,"493,755USD ",,"8,757USD "
1557,1557,축복의열매,8,,"1,732,000USD ","167,070,000원", 
1558,1558,메가시티,9,,"107,515USD ","132,716,000원", 
1559,1559,급행마,10,,"1,810,805USD ",,"39,894CAD "
1560,1560,남원퀸,11,,"907,470USD ","116,218,000원",0
1561,1561,천록,12,,"339,984USD ","2,106,000원", 
1562,1562,와일드파이트,1,,"1,154,000USD ",,"1,401USD "
1563,1563,위즈레이나,2,,"1,284,949USD ",,"124,866USD "
1564,1564,그린케이,3,,"493,755USD ",,0
1565,1565,고고비,4,,"1,146,340USD ",,"40,820USD "
1566,1566,탑매직마스터,5,,"3,614,500USD ",,0AUD 
1567,1567,끌어주는손,6,,"249,760USD ","78,614,000원", 
1568,1568,황표마,7,,"439,250USD ",,"82,440USD "
1569,1569,로열훼이버,8,,"118,380USD ",,"4,929USD "
1570,1570,플로리다파워,9,,"3,307,278USD ",,"154,756USD "
1571,1571,채플에이스,10,,"493,755USD ",,"3,550NZD "
1572,1572,해내마,11,,"254,750USD ",,0
1573,1573,위대한파이터,12,,"1,005,413USD ",,"14,600USD "
1574,1574,풀문오션,1,,"1,083,533USD ","13,617,000원", 
1575,1575,백상,2,,"456,410USD ","130,190,000원", 
1576,1576,장산엑스,3,,"396,254USD ",,"2,575USD "
1577,1577,럭셔리파워,4,,"568,629,000JPY ","213,750,000원", 
1578,1578,비엔토퍼스트,5,"728,298,000원", ,"135,040,000원",0
1579,1579,오피엠제이,6,,"51,475USD ",,"137,917USD "
1580,1580,칸에이스,7,"451,805,000원", ,"44,749,000원", 
1581,1581,파크데이,8,,"1,503,825USD ",,"54,248USD "
1582,1582,사이먼킹덤,9,,"274,382USD ","202,139,000원", 
1583,1583,캡틴베스트,10,,"416,475,000JPY ","122,395,000원", 
1584,1584,부바리안,11,,"494,895,000JPY ","274,440,000원", 
1585,1585,머니지프,1,,"396,254USD ","234,663,000원", 
1586,1586,섬싱노바디노,2,,"274,382USD ",0원,0
1587,1587,바람을그리다,3,"471,819,000원", ,,"103,630USD "
1588,1588,비카브레이싱,4,,"835,142USD ",,"16,685USD "
1589,1589,글로리번,5,,"1,570,380USD ","137,120,000원", 
1590,1590,퍼펙트삭스,6,,"274,382USD ",,"24,008USD "
1591,1591,한일매직,7,,"493,755USD ",,"6,570USD "
1592,1592,선더머니,9,,"114,300USD ","145,668,800원", 
1593,1593,과천히어로,10,"728,298,000원", ,"116,542,000원", 
1594,1594,웰니스케이,1,,"996,330USD ",,"23,950USD "
1595,1595,위닝블레이드,2,,"1,083,533USD ","64,155,000원", 
1596,1596,빅갈랜드,3,,"710,480USD ",,0AUD 
1597,1597,문학파이어,4,,"385,807USD ",,0
1598,1598,산토스,5,,"1,570,380USD ","115,231,000원", 
1599,1599,럭키미스,6,,"568,086USD ",,"44,207USD "
1600,1600,머스탱런,7,,"3,645,383USD ",,500USD 
1601,1601,황금의발,8,,"44,016USD ",,"118,706USD "
1602,1602,리처드오브뉴스테,10,,"1,319,481USD ",,"43,404USD "
1603,1603,리틀빅타이거,11,,"6,169,800USD ",,"13,510CAD "
1605,1605,델타브라더,1,,"315,015USD ",,0
1606,1606,라온미라클,2,,"410,376,000JPY ",,"7,000,000JPY "
1607,1607,더블골드,3,,"480,001USD ","192,055,000원", 
1608,1608,레이즈미업,4,,"1,570,380USD ","44,398,500원", 
1609,1609,블랙징가,5,,"85,630,000JPY ","27,055,000원", 
1610,1610,바람킹,6,,"315,015USD ","246,497,000원", 
1611,1611,플라잉헤라,7,,"456,410USD ",,0
1612,1612,퍼스티지,8,,"163,133USD ",,"170,595USD "
1613,1613,하드프린세스,9,,"1,570,380USD ",,"898,000JPY "
1614,1614,골든웨딩,10,"451,805,000원", ,,"73,626USD "
1615,1615,스마일걸,1,,"172,705,000JPY ",,"22,220,000JPY "
1616,1616,대디글로리,2,,"1,334,300USD ",,"5,939USD "
1617,1617,맘마로마,3,,"1,083,533USD ","51,491,000원", 
1618,1618,원더풀트루스,4,,"416,475,000JPY ","296,100,000원", 
1619,1619,그린다르크,5,,"1,083,533USD ",,"36,223USD "
1620,1620,베스트힐,6,,"51,475USD ",,"1,700AUD "
1621,1621,박차오름,7,,"568,629,000JPY ",,"1,175GBP "
1622,1622,스마티아델,8,,"1,810,805USD ","72,204,000원", 
1623,1623,매치퀸,9,,"1,083,533USD ",,"82,046USD "
1624,1624,메디치글로리,1,,"794,855USD ",,"70,155USD "
1625,1625,하바나찰리,2,,"251,090USD ",,"23,330USD "
1626,1626,글로벌캡틴,3,,"742,640USD ",,"81,114USD "
1627,1627,스프링백,4,,"794,855USD ",, 
1628,1628,슈퍼플루이드,5,,"4,368,214USD ",,"35,280USD "
1629,1629,서울시대,7,,"492,910USD ",,"33,083USD "
1630,1630,매치캡틴,8,,"770,496USD ",,"21,280USD "
1632,1632,울트라로켓,1,"261,878,000원", ,"54,978,000원", 
1633,1633,선라이팅,2,,"1,039,000USD ",,"72,499USD "
1634,1634,흥룡,3,,"811,760USD ",,0
1635,1635,다이나믹질주,4,,"591,225USD ",,"184,175USD "
1636,1636,소통시대,5,"200,839,000원", ,0원, 
1637,1637,위너스글로리,6,,"210,553USD ",,"62,397USD "
1638,1638,미소왕자,7,,"1,037,810USD ",,"73,328USD "
1639,1639,찬마,8,,"1,732,000USD ",,"39,894CAD "
1640,1640,천마,9,,"698,574USD ",,"5,859USD "
1641,1641,싱그러운검,10,,"396,254USD ","306,736,000원", 
1642,1642,금투사,11,,"163,133USD ","174,340,000원", 
1643,1643,큐피드파워,12,,"795,071USD ",,0
1644,1644,장산제국,1,,"1,503,825USD ",,"3,065,000JPY "
1645,1645,머니대륙,2,,"568,629,000JPY ","213,750,000원", 
1646,1646,아이비에스퀸,3,,"479,803USD ",,"120,585USD "
1647,1647,금아제니스,4,,"1,810,805USD ",,"43,100USD "
1648,1648,이스크라,5,,"568,629,000JPY ","16,946,000원", 
1649,1649,스위틀리휴머,6,,"456,410USD ",,"1,713USD "
1650,1650,피오레,7,,"3,545,062USD ",,"10,420USD "
1651,1651,여울이,8,,"3,294,901USD ","15,449,000원",0
1652,1652,로열프린스,9,,"1,732,000USD ",,0AUD 
1653,1653,중전마마,10,,"568,629,000JPY ","84,660,000원", 
1656,1656,플라워로드,1,,"491,312USD ",,"22,580USD "
1657,1657,로열스마티,2,,"1,083,533USD ",,"19,205USD "
1658,1658,탑뮤직,4,"1,225,505,000원", ,"2,106,000원", 
1659,1659,베프케이,5,,"804,090USD ","1,200,000원", 
1660,1660,청담제패,7,,"339,984USD ",,"1,680USD "
1661,1661,최강다이아,8,,"1,570,380USD ",,"15,840USD "
1662,1662,컨트리송,9,,"456,410USD ",,0
1663,1663,원더풀브라보,10,,"249,760USD ","23,766,000원", 
1664,1664,천기,11,,"254,672USD ",,0
1665,1665,실버원더풀,12,,"695,299USD ",,"41,475USD "
1666,1666,세명스톰,1,"470,582,000원", ,"42,600,000원", 
1667,1667,뉴패러다임,2,,"205,617USD ","59,327,000원", 
1668,1668,프라이빗맨,3,,"491,312USD ",,"1,200AUD "
1669,1669,킹오브이글,4,,"172,705,000JPY ","511,520,000원", 
1670,1670,골드레벨,5,,"1,607,774USD ","174,538,000원", 
1671,1671,천지폭풍,6,,"396,254USD ",,0AUD 
1672,1672,올마이퀸,7,,"491,312USD ",,"12,003USD "
1673,1673,베스트신화,8,,"163,133USD ","76,860,000원", 
1674,1674,레지나,9,,"695,299USD ","108,067,000원", 
1675,1675,최고여왕,10,,"1,607,774USD ","241,982,000원", 
1676,1676,에드윈,11,,"254,672USD ",,0
1677,1677,정동사랑,12,,"1,083,533USD ","127,238,000원", 
1678,1678,낭만스타,2,,"3,187,232USD ","210,254,000원", 
1679,1679,갤럭시피스,3,,"3,084,278USD ",,"17,980USD "
1680,1680,희망스타,4,,"416,475,000JPY ","115,441,000원", 
1681,1681,불후의명곡,5,,"3,084,278USD ",,"39,185USD "
1682,1682,창성강자,6,,"3,545,062USD ",,"45,835USD "
1683,1683,라스트잭팟,7,,"568,086USD ",,0AUD 
1684,1684,플라잉조이,8,,"315,015USD ",,"281,986USD "
1685,1685,창성진주,9,,"3,545,062USD ",,0JPY 
1686,1686,선빅터,10,,"107,515USD ","15,449,000원",0
1687,1687,루미네스,1,"470,582,000원", ,"96,601,000원", 
