,Unnamed: 0,Unnamed: 0.1,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황,말전적
3829,35,9,10.0,3,작두콩,한,암,3세,53,,(-1)임다빈,정호익,♠임한용,1,487(4),32.9,6.5,,3(0/0/0)
3830,36,10,11.0,2,무지개공주,한,암,3세,54,,김태훈,박천서,♠김종진,1½,440(-11),97.1,14.5,"눈가면+,반가지큰+,망사눈-",3(0/0/0)
3831,37,11,12.0,10,매직글로리,한,암,3세,54,,이현종,서인석,♠최상일,2½,460(-5),63.8,7.8,망사눈,2(0/0/0)
3832,38,0,1.0,2,스피드팔콘,한,암,3세,53,35.0,함완식,김동균,♠정기환,,482(0),1.4,1.2,망사눈,6(2/2/1)
3833,39,1,2.0,14,중추부사,한,암,4세,55,30.0,다비드,강성오,♠김기종,8,457(-6),23.8,3.0,"계란형큰,망사눈",8(2/1/0)
3834,40,2,3.0,10,불의꽃,한,암,3세,52,28.0,(-1)임다빈,임채덕,♠황경호,1,484(-1),14.1,4.3,"망사눈,승인편자+",5(0/2/2)
3835,41,3,4.0,13,스마트하이,한,암,4세,55,32.0,유승완,최용건,김창호,목,488(-3),9.7,2.0,,8(1/1/1)
3836,42,4,5.0,9,골드스파이크,한,암,4세,55,32.0,송재철,송문길,박복용,1¾,480(-11),16.5,2.2,망사눈,12(1/0/1)
3837,43,5,6.0,6,온리위너,한,암,5세,55,25.0,김정준,송문길,♠손병철,코,436(-10),59.9,11.2,,13(0/2/1)
3838,44,6,7.0,12,정상제트,한,암,3세,53,30.0,먼로,박희철,♠정동진,1½,465(-2),63.2,10.5,"계란형큰+,망사눈+,눈가면-",6(1/0/0)
3839,45,7,8.0,8,함평여왕,한,암,3세,53,29.0,김옥성,최영주,♠함평제일,¾,472(3),47.9,6.7,,5(1/0/0)
3840,46,8,9.0,5,원더풀샘,한,암,4세,55,30.0,김용근,박희철,윤훈열,1,477(-22),87.5,11.7,"계란형큰,눈가면",7(1/0/0)
3841,47,9,10.0,1,폴카,한,암,5세,55,27.0,문성혁,조현수,정광화,목,442(0),71.8,20.7,"계란형큰,망사눈",20(1/0/2)
3842,48,10,11.0,3,라스트펀치,한,암,3세,53,29.0,최범현,곽영효,♠강승연,2,453(8),16.0,2.8,망사눈,3(1/0/0)
3843,49,11,12.0,11,해피삭스,한,암,4세,55,32.0,김동수,강환민,♠김창식,½,457(-3),11.7,2.6,망사눈,9(1/1/2)
3844,50,12,13.0,7,모닝뉴스,한,암,4세,55,28.0,김효정,최용건,♠(주)나스카,4,459(2),120.4,16.1,"계란형큰,망사눈+,망사-",13(1/1/0)
3845,51,13,14.0,4,골든찬스,한,암,4세,55,24.0,조한별,배휴준,양현모,10,512(-10),43.0,9.1,계란형큰,
3846,52,0,1.0,4,태양타고,한,암,4세,51,27.0,(-3)김아현,지용철,♠최성룡,,412(-1),20.7,5.7,망사눈,14(1/0/4)
3847,53,1,2.0,7,매직조이,한,거,4세,56.5,34.0,이현종,서인석,♠최상기,1½,528(0),3.9,1.6,"계란형큰,눈가면",8(1/2/1)
3848,54,2,3.0,11,타이탄삭스,한,수,3세,54,30.0,먼로,이신영,♠김창식,1½,489(0),4.9,1.5,망사눈+,5(2/0/2)
3849,55,3,4.0,12,머니가락,한,거,4세,54.5,30.0,김효정,배대선,박상헌,1,445(0),7.8,2.6,망사,11(1/1/1)
3850,56,4,5.0,3,좋은관계,한,수,4세,54,29.0,유승완,신삼영,유영준,1¼,502(5),7.1,2.6,"눈가면+,망사-",14(0/2/4)
3851,57,5,6.0,2,아델나래,한,거,4세,56,33.0,송재철,송문길,♠이종훈,½,497(-1),27.7,7.3,"망사+,망사눈-",14(1/2/1)
3852,58,6,7.0,8,정문폭주,한,수,4세,55,31.0,이용호,홍대유,♠김재영b,¾,510(6),63.0,11.6,망사,11(2/0/0)
3853,59,7,8.0,6,금성맨,한,수,3세,54,30.0,박병윤,김윤섭,♠조창규,3,486(-4),23.5,5.7,망사,7(1/1/0)
3854,60,8,9.0,9,세명나래,한,암,4세,52,29.0,김옥성,배휴준,이기철,½,478(-8),22.4,6.0,"계란형큰,눈가면",11(1/1/0)
3855,61,9,10.0,5,벼락,한,수,3세,54,30.0,최범현,안해양,♠공이공팔,6,496(7),5.9,1.9,,6(1/1/0)
3856,62,10,11.0,10,논스톱위닝,한,거,6세,54,29.0,박상우,유재길,♠태희종합건설,2½,452(1),45.7,11.0,망사눈,17(1/2/3)
3857,63,11,12.0,1,멋진기록,한,수,3세,53.5,31.0,(-1)임다빈,박윤규,정기찬,1½,513(-5),7.2,3.0,,6(1/0/1)
3858,64,0,1.0,11,인천캡틴,미,수,6세,55,45.0,(-1)임다빈,정호익,♠에스지이건설,,496(3),4.7,1.8,망사,9(1/2/1)
3859,65,1,2.0,4,초토마,한,거,5세,56,36.0,문성혁,전승규,♠박남성,¾,472(-9),4.1,1.8,"Triabit ,망사눈",13(2/1/2)
3860,66,2,3.0,3,문학엠파이어,미,거,5세,56,47.0,김동수,정호익,♠권경자,1¼,505(-4),18.5,4.9,,18(2/0/2)
3861,67,3,4.0,10,라이오넷,미,암,4세,54,36.0,이현종,서인석,♠최상기,1½,472(-12),36.8,5.2,눈가면,9(0/0/1)
3862,68,4,5.0,7,유니콘브라보,미,수,4세,56,47.0,최범현,최용구,♠권태석,¾,489(-3),10.1,4.2,"계란형큰,망사눈",10(1/1/0)
3863,69,5,6.0,5,사려니퍼스트,한,수,3세,54,37.0,이용호,이신영,♠오영익,목,482(2),4.9,1.6,"계란형큰+,망사",6(2/1/2)
3864,70,6,7.0,13,엘리트라인,미,수,5세,56,47.0,송재철,이희영,♠태희종합건설,¾,515(6),11.8,3.5,망사,17(1/0/2)
3865,71,7,8.0,8,에이스파워풀,미,거,5세,56,35.0,김태훈,박윤규,민규동,목,467(7),56.0,18.1,망사눈,12(0/0/0)
3866,72,8,9.0,9,킹덤스톰,미,거,4세,56,36.0,김옥성,손영표,♠양순희,1½,463(0),97.8,15.9,망사눈,6(0/0/0)
3867,73,9,10.0,12,티케이데이,한,암,5세,54,44.0,박을운,김동철,♠김태권,목,524(1),37.3,11.6,"망사눈,반가지큰",23(1/4/3)
3868,74,10,11.0,2,더트서퍼,미,거,5세,56,48.0,박병윤,유재길,♠태립,2,476(-5),5.4,1.9,망사,18(2/0/0)
3869,75,11,12.0,6,정상킹덤,미,수,5세,56,39.0,함완식,박희철,♠정동진,2,521(3),39.3,5.5,계란형큰,21(0/2/1)
3870,76,12,13.0,1,굿센스,미,거,6세,56,39.0,빅투아르,박종곤,♠에스지이건설,코,499(-10),17.3,6.1,,
3871,77,0,1.0,3,이스트임팩트,한,거,4세,57,48.0,정정희,박재우,♠김영구,,457(1),4.8,2.2,망사눈,9(5/2/1)
3872,78,1,2.0,10,신의아들,한,수,4세,54.5,43.0,송재철,임봉춘,김진태a,2½,467(3),6.1,2.2,망사,12(3/3/2)
3873,79,2,3.0,1,울트라킹,한,거,4세,54.5,43.0,유승완,안병기,♠조명식,½,488(2),5.7,2.1,망사눈,15(2/2/3)
3874,80,3,4.0,5,구억마알,한,암,4세,*52,40.0,다비드,안해양,임흥호,코,458(-4),9.4,3.5,망사,12(2/2/0)
3875,81,4,5.0,8,매직주니어,한,거,4세,54,42.0,이현종,서인석,♠최상기,3,436(0),4.0,1.6,"망사눈,코굴레",8(2/1/1)
3876,82,5,6.0,13,장산가드,한,수,4세,52,38.0,김용근,강환민,♠김병진,코,501(-4),18.8,4.4,"계란형큰,망사",11(0/5/1)
3877,83,6,7.0,9,크레이지탱크,한,수,4세,51.5,37.0,하정훈,신삼영,♠서창식,1¼,490(2),68.2,14.7,망사눈,9(2/0/0)
3878,84,7,8.0,6,더블블랙,한,암,4세,*52,36.0,김효정,최용구,♠강무웅,½,492(-4),27.9,4.2,"계란형큰,망사눈,혀끈",9(2/0/0)
3879,85,8,9.0,4,머니실크,한,수,5세,53,40.0,최범현,배대선,이광수a,½,477(-6),45.0,10.2,망사눈,
3880,86,9,10.0,14,화이트코멧,한,수,6세,54,44.0,(-1)임다빈,정호익,♠백국인,머리,511(9),85.0,13.1,망사눈,24(2/3/4)
3881,87,10,11.0,12,파이팅대디,한,거,4세,57,48.0,김정준,최봉주,♠김정철,5,504(-7),7.8,3.4,,11(3/3/0)
3882,88,11,12.0,11,광양으뜸,한,거,5세,53.5,41.0,문성혁,박윤규,퍼플라인,80,478(7),111.8,40.4,"망사,자극판",9(2/1/1)
3883,89,12,,2,원더케이,한,수,6세,*52,37.0,이용호,우창구,♠강경운,실격,483(-5),30.4,4.6,"Triabit ,망사눈",16(2/3/1)
3884,90,13,,7,거센돌풍,한,수,4세,*52,36.0,김동수,최상식,♠강석대,주행중지,478(-4),24.3,4.6,망사,10(2/0/2)
3885,91,0,1.0,11,레이디켈리,한,암,5세,54,65.0,다비드,안해양,♠(주)인펨,,506(-9),25.8,4.5,,15(6/1/2)
3886,92,1,2.0,7,위시미,한,암,5세,54,65.0,정정희,최용구,♠강무웅,¾,550(-10),2.2,1.4,"반가지큰,혀끈",8(5/1/0)
3887,93,2,3.0,5,루이사,한,암,5세,54,63.0,이용호,임봉춘,♠김철,1¾,475(0),3.5,1.3,망사,18(3/5/4)
3888,94,3,4.0,13,탁트인,한,암,5세,54,52.0,김태훈,지용철,♠김광명,1¾,479(-3),89.0,11.9,망사눈,21(3/2/3)
3889,95,4,5.0,10,파이팅히어로,한,거,6세,56,56.0,부민호,서범석,♠청팅콩,목,504(-4),23.3,3.5,"계란형큰,눈가면",25(4/1/3)
3890,96,5,6.0,1,제주의흑선,한,암,7세,54,51.0,김효정,서범석,♠무라카미 켄세이,머리,480(-8),66.9,10.0,"계란형큰,망사",39(1/8/6)
3891,97,6,7.0,8,열린문,한,수,5세,56,58.0,문성혁,서인석,♠김재성a,½,468(2),117.1,6.6,,20(4/3/3)
3892,98,7,8.0,3,최강파티,한,거,6세,56,52.0,빅투아르,박병일,♠이강운,½,496(3),72.9,7.4,"계란형큰,눈가면",21(3/2/4)
3893,99,8,9.0,2,위즈모멘트,한,암,5세,54,62.0,송재철,송문길,♠최몽주,1,533(-7),3.2,1.4,망사,11(5/2/1)
3894,100,9,10.0,9,루킹굿,한,수,6세,56,64.0,김용근,전승규,♠신우철,2,486(-13),36.1,4.5,"계란형큰,눈가면,혀끈",16(4/0/6)
3895,101,10,11.0,4,베스트라인,한,수,6세,56,58.0,박을운,이희영,이진경,3,514(7),51.3,6.3,,22(3/3/5)
3896,102,11,11.0,12,라온라이트맨,한,거,5세,56,53.0,유승완,안병기,손광섭,동순위,472(0),66.5,8.4,"계란형큰,망사눈",19(4/2/2)
3897,103,12,13.0,6,황금주머니,한,거,7세,56,51.0,방춘식,김점오,박성하,2½,491(2),139.0,18.2,망사눈,30(2/3/6)
3898,104,0,1.0,5,장산클리어,미,거,4세,55.5,74.0,먼로,강환민,♠김병진,,538(-7),1.7,1.1,"계란형큰,망사눈,혀끈",8(5/2/1)
3899,105,1,2.0,7,클린업해피,한,거,5세,54,71.0,빅투아르,박재우,씨유네트워크,4,522(0),3.6,1.4,"망사눈,혀끈",14(4/5/3)
3900,106,2,3.0,8,찰리스타일,미,수,5세,55.5,74.0,송재철,임봉춘,♠(주)나스카,1¾,537(0),33.8,5.1,"망사눈,반가지큰",
3901,107,3,4.0,1,고업,한,암,5세,*52,66.0,박을운,이희영,♠김정성,목,563(13),7.2,2.2,,11(3/5/0)
3902,108,4,5.0,12,위너브라운,한,수,6세,56.5,76.0,문성혁,전승규,♠손병현,1,505(-3),19.9,3.2,망사,18(6/2/2)
3903,109,5,6.0,9,플로리다파워,미,암,6세,53,73.0,김용근,이신영,♠태립,3,494(-7),43.3,3.7,"망사눈,승인편자",16(3/0/4)
3904,110,6,7.0,13,큐피드미션,미,수,5세,58,79.0,유승완,서범석,♠서순배,½,475(4),39.2,8.6,계란형큰,21(3/4/8)
3905,111,7,8.0,4,스피돔,미,거,5세,53,69.0,최범현,최용구,♠강무웅,2,511(7),49.5,7.5,"계란형큰,망사눈",9(3/1/0)
3906,112,8,9.0,2,싱싱메리,미,암,6세,*52,66.0,김옥성,배휴준,전석호,1¼,469(-10),29.2,7.8,"망사,혀끈",17(2/1/3)
3907,113,9,10.0,3,원더풀트루스,한,암,6세,52,71.0,다비드,서홍수,지경미,코,459(7),121.1,8.2,,27(4/4/1)
3908,114,10,11.0,11,멋진왕자,미,수,5세,52.5,68.0,정정희,박윤규,정기찬,머리,511(3),65.8,17.5,,20(2/4/2)
3909,115,11,12.0,10,문학보스,미,거,5세,53.5,70.0,김정준,박종곤,♠권경자,¾,466(0),114.9,5.3,,19(3/1/3)
3910,116,12,13.0,14,럭키법전,한,수,5세,55,73.0,이현종,박재우,♠럭키팜,1¼,511(-2),59.9,7.4,망사눈,18(5/4/4)
3911,117,13,14.0,6,인천치프,미,수,6세,51,67.0,(-1)임다빈,정호익,♠황봉기,4,499(1),200.0,43.9,망사눈,18(3/1/1)
3912,0,0,1.0,6,큐피드웨이,한,암,3세,54,,부민호,서범석,♠서순배,,458(0),1.3,1.0,계란형큰,2(1/1/0)
3913,1,1,2.0,3,메니에이스,한,암,3세,54,,최범현,곽영효,♠나기두,4,466(-2),11.8,2.3,망사눈,2(0/1/0)
3914,2,2,3.0,9,송암베스트,한,암,3세,54,,이현종,강환민,♠송암축산,5,435(0),20.9,2.2,,3(0/0/2)
3915,3,3,4.0,10,신한특송,한,암,3세,54,,김정준,배대선,부준혁,2½,527(13),27.9,4.5,"계란형큰+,망사+",1(0/0/0)
3916,4,4,5.0,8,머스탱참,한,암,3세,54,,함완식,김동철,♠김세민,3,483(-4),49.0,3.9,망사,2(0/0/0)
3917,5,5,6.0,12,돌배,한,암,3세,54,,김용근,최상식,♠임한용,목,464(4),8.0,1.7,망사,3(0/0/0)
3918,6,6,7.0,13,생일선물,한,암,3세,54,,조한별,안병기,♠우태율,1½,433(-8),25.8,4.2,망사눈,3(0/1/0)
3919,7,7,8.0,4,연희사랑,한,암,3세,54,,김옥성,홍대유,김인호,1¼,474(-8),106.6,30.0,,2(0/0/0)
3920,8,8,9.0,2,터프여제,한,암,3세,53,,(-1)임다빈,정호익,♠김광명,¾,491(-5),148.7,45.3,양털코,2(0/0/0)
3921,9,9,10.0,14,태산아치,한,암,3세,54,,하정훈,이준철,♠이종욱,2,445(8),44.8,13.5,망사눈,1(0/0/0)
3922,10,10,11.0,1,미스클레버,한,암,3세,54,,문성혁,전승규,♠신우철,¾,483(-12),59.3,10.0,"망사,혀끈",
3923,11,11,12.0,5,엠제이타임,한,암,3세,54,,정정희,박재우,♠박정재,1½,469(12),30.9,4.1,"망사눈+,망사-",2(0/0/0)
3924,12,12,13.0,7,스피어퀸,한,암,3세,54,,김태훈,유재길,♠김수경,코,444(4),91.6,15.3,망사,3(0/0/0)
3925,13,13,14.0,11,은혜가문,한,암,3세,54,,조상범,최용구,강태구,9,450(1),178.5,55.6,"계란형큰+,망사",2(0/0/0)
3926,14,0,1.0,11,런던스카이,한,수,3세,56,,김효정,안해양,임현성,,459(-8),6.0,1.7,망사눈,4(1/0/0)
3927,15,1,2.0,5,펀크레이지,한,수,3세,56,,김용근,전승규,전영애,1¾,478(-14),22.4,5.2,"계란형큰,눈가면",2(0/1/0)
3928,16,2,3.0,3,다운더존,한,암,3세,54,,함완식,김동균,♠양순희,2,431(-12),59.1,16.0,망사눈,4(0/0/1)
3929,17,3,4.0,12,문학포리스트,한,수,4세,56.5,,빅투아르,박재우,♠황봉기,코,509(0),5.9,2.0,망사눈,14(0/1/1)
3930,18,4,5.0,1,슈퍼다이아,한,암,3세,54,,정정희,리카디,♠김아라,½,489(1),2.2,1.2,,2(0/0/1)
3931,19,5,6.0,4,걸작맨,한,거,4세,56.5,,문성혁,박윤규,♠박덕희,목,495(12),16.1,3.3,"계란형큰,눈가면",15(0/0/1)
3932,20,6,7.0,6,용암보스,한,수,3세,56,,유승완,곽영효,♠나기두,1¼,447(11),17.1,2.2,망사눈,5(0/0/1)
3933,21,7,8.0,2,마루마,한,수,3세,56,,김정준,박대흥,♠(주)디알엠씨티,1¾,462(1),5.1,2.2,"계란형큰,망사",2(0/0/0)
3934,22,8,9.0,9,스마트별,한,암,3세,54,,박을운,조현수,김조은,½,445(1),16.3,3.4,"계란형큰,망사",4(0/0/0)
3935,23,9,10.0,8,피엔에스얀,한,암,3세,54,,김태훈,손영표,♠피엔에스홈즈,7,493(-4),128.6,29.3,망사,4(0/0/0)
3936,24,10,11.0,10,큐피드벨,한,암,3세,54,,이현종,강환민,♠서순배,코,430(10),147.8,15.0,망사눈,2(0/0/0)
3937,25,11,12.0,7,화랑스토리,한,암,3세,54,,최범현,배대선,♠박웅진,9,415(-10),129.0,47.9,망사,
3938,26,0,1.0,9,아스펜로스,한,거,4세,56.5,,송재철,전승규,♠박남성,,493(-1),1.5,1.1,"Triabit ,망사",3(1/1/1)
3939,27,1,2.0,2,플라이스타,한,수,5세,56.5,,함완식,최봉주,♠오종환,6,522(5),4.1,1.5,,2(0/1/0)
3940,28,2,3.0,8,트로트퀸,한,암,3세,54,,문성혁,김동균,♠김영근,4,467(-7),180.5,22.6,,5(0/0/1)
3941,29,3,4.0,5,비바챔피언,한,수,4세,53.5,,(-3)김아현,임봉춘,박세용,½,504(-2),20.2,3.1,망사,12(0/0/0)
3942,30,4,5.0,4,브이퀸,한,암,4세,54.5,,빅투아르,박윤규,♠박평양,2½,477(16),24.3,3.2,"Triabit ,망사,혀끈",11(0/0/1)
3943,31,5,6.0,3,스위트카카오,한,암,4세,53.5,,(-1)임다빈,심승태,♠김용래,1,473(2),32.2,7.4,망사,5(0/0/0)
3944,32,6,7.0,1,스마트블루,한,암,3세,54,,박을운,강환민,♠이종원,½,465(1),8.6,2.1,"계란형큰,망사",5(0/1/1)
3945,33,7,8.0,13,천상성,한,수,4세,56.5,,김효정,최용건,임정균,1¼,486(0),157.4,35.0,"계란형큰,망사눈",6(0/0/0)
3946,34,8,9.0,7,유로강자,한,수,3세,56,,먼로,신삼영,♠조창규,½,488(2),41.7,2.5,"망사+,망사눈-",4(0/0/1)
3947,35,9,10.0,12,빅에너지,한,수,4세,56.5,,조한별,이관호,♠김광명,1¾,499(-3),53.5,6.8,망사,10(0/1/0)
3948,36,10,11.0,6,밀리언퀸,한,암,3세,54,,김태훈,박천서,함운일,¾,478(-1),245.8,38.2,망사눈,3(0/0/0)
3949,37,11,12.0,11,젤로스,한,암,4세,54.5,,김옥성,박희철,♠함평제일,4,416(-17),155.8,23.7,"계란형큰,망사",6(0/0/0)
3950,38,12,13.0,10,뉴에이원,한,거,4세,56.5,,조상범,박대흥,임영수,2½,471(-9),51.3,3.8,"계란형큰,망사눈",
3951,39,0,1.0,2,나의나라,한,거,4세,56.5,,김용근,강성오,♠이관형,,476(-2),2.8,1.3,"계란형큰,망사눈",5(1/0/2)
3952,40,1,2.0,6,블랙킹,한,수,5세,56.5,,먼로,이신영,♠김두식,5,466(-7),30.9,5.5,망사눈,20(0/1/0)
3953,41,2,3.0,3,클라우터,한,거,4세,56.5,,이용호,곽영효,♠김용래,목,461(-3),18.8,3.9,"계란형큰,망사눈",16(0/0/2)
3954,42,3,4.0,10,사우스반,한,암,6세,54.5,,부민호,서범석,♠임종근,2½,430(4),41.0,7.1,망사+,24(0/0/0)
3955,43,4,5.0,7,청산영웅,한,거,3세,56,,유승완,이관호,♠황은호,½,431(-5),14.1,3.1,망사눈,7(0/0/1)
3956,44,5,6.0,1,킹마운틴,한,수,3세,56,,박병윤,홍대유,♠이미경,1½,520(2),3.8,1.7,,6(0/1/0)
3957,45,6,7.0,8,디바인파워,한,수,5세,56.5,,빅투아르,손영표,류재욱,목,487(3),8.3,2.3,계란형큰,15(0/0/0)
3958,46,7,8.0,12,빛의대륙,한,암,3세,54,,김효정,배대선,미리내,½,470(2),17.5,4.5,,6(0/1/0)
3959,47,8,9.0,9,뉴스마트,한,암,4세,54.5,,박상우,심승태,♠김태성,4,457(-7),104.5,22.5,,8(0/0/0)
3960,48,9,10.0,11,로스트워,한,암,4세,51.5,,(-3)김아현,손영표,♠피엔에스홈즈,3,434(-2),38.6,7.8,망사,12(0/0/1)
3961,49,10,11.0,4,남산드림,한,암,4세,54.5,,이현종,박병일,♠이기선,1,495(8),4.3,1.5,"계란형큰,망사눈",
3962,50,11,12.0,5,티케이존,한,수,3세,55,,(-1)임다빈,이관호,♠김태권,2,508(1),133.5,22.6,망사+,3(0/0/0)
3963,51,0,1.0,8,파워박스,한,수,3세,54,33.0,김용근,송문길,♠정형철,,469(-5),2.4,1.6,,6(2/1/0)
3964,52,1,2.0,5,흥행대박,한,거,4세,56,30.0,김정준,박병일,♠임동현,머리,449(-2),3.8,1.6,"계란형큰,눈가면",4(1/2/0)
3965,53,2,3.0,1,카우보이킹,한,거,3세,54,31.0,조한별,최용구,♠강무웅,9,554(-15),21.0,4.0,"눈가면,반가지큰",4(1/0/1)
3966,54,3,4.0,3,알찬누리,한,거,5세,55,33.0,(-1)임다빈,정호익,♠김광명,머리,460(-6),10.0,2.6,"계란형큰,망사눈",18(1/3/4)
3967,55,4,5.0,12,탑퀄리티,한,거,4세,56,26.0,최범현,박종곤,♠김정철,코,462(-3),23.1,4.4,망사눈,10(0/2/2)
3968,56,5,6.0,9,청담위키드,한,암,4세,54,35.0,정정희,강환민,♠삼정,1,470(0),25.6,5.7,"망사,혀끈",10(1/1/2)
3969,57,6,7.0,7,예스아이캔,한,거,4세,56,31.0,박을운,안해양,김길중,2½,472(-14),30.3,5.1,망사눈,8(1/1/0)
3970,58,7,8.0,2,큐피드보우,한,수,3세,54,29.0,함완식,유재길,♠서순배,½,456(-3),15.2,4.2,,4(1/0/1)
3971,59,8,9.0,14,플라잉풀문,한,암,4세,54,30.0,김효정,임채덕,♠김형순,¾,468(-3),114.1,24.3,"망사눈,승인편자,자극판",12(1/0/1)
3972,60,9,10.0,11,승승파워,한,수,4세,56,29.0,송재철,박천서,이진경,2½,453(-9),47.3,7.7,"망사눈,반가지큰,혀끈",12(0/1/2)
3973,61,10,11.0,6,페더럴아이,한,수,4세,56,31.0,조상범,지용철,♠금악목장,목,495(1),82.3,9.0,"Triabit ,망사눈",12(0/3/2)
3974,62,11,12.0,4,데스크탑,한,수,4세,56,31.0,다비드,배휴준,조금제,4,480(-1),7.1,2.1,망사,13(1/1/1)
3975,63,12,13.0,13,돈마,한,수,3세,54,30.0,이현종,강성오,♠김두식,½,500(-2),20.6,5.1,"눈가면,혀끈",2(1/0/0)
3976,64,13,14.0,10,그레이트한센,한,암,4세,54,27.0,문성혁,조현수,♠이혜란,목,425(-7),130.3,20.8,,11(1/1/0)
3977,65,0,1.0,6,베스트야,한,암,3세,51,28.0,김용근,이희영,베스트샤인조합,,467(-4),20.0,3.0,"망사눈+,눈가면-",5(1/0/3)
3978,66,1,2.0,9,올드스페셜,한,수,4세,56.5,34.0,정정희,박재우,이진경,코,478(0),12.4,3.5,망사눈,11(1/3/0)
3979,67,2,3.0,2,아로마,한,수,5세,56.5,34.0,송재철,이관호,♠최수군,½,495(-2),3.4,1.4,"계란형큰,망사눈",14(1/3/3)
3980,68,3,4.0,14,마이티선샤인,한,수,3세,54.5,31.0,이현종,임채덕,손칠규,½,459(4),44.6,9.7,"계란형큰,망사눈",8(1/1/1)
3981,69,4,5.0,8,한강챔프,한,거,3세,54.5,31.0,최범현,곽영효,♠나기두,목,507(-9),3.4,1.7,,5(0/3/0)
3982,70,5,6.0,13,라온더위켄드,한,암,3세,52,30.0,다비드,박종곤,♠라온산업개발(주),½,483(-2),21.3,5.6,망사눈,5(1/0/0)
3983,71,6,7.0,3,댄스머신,한,거,4세,54,29.0,박을운,박천서,김봉섭,½,468(7),93.7,14.7,"망사눈,반가지큰",9(1/0/0)
3984,72,7,8.0,12,글로벌매직,한,수,3세,54,30.0,함완식,최상식,♠장재형,½,465(3),15.5,3.1,망사눈,6(0/2/2)
3985,73,8,9.0,1,동행,한,암,4세,52.5,30.0,김효정,우창구,♠배은정,1,459(8),10.0,3.0,,4(1/2/0)
3986,74,9,10.0,11,프린세스삭스,한,암,4세,55,35.0,먼로,이신영,♠김창식,½,453(1),6.0,2.8,양털코,11(2/1/2)
3987,75,10,11.0,10,포에버칸,한,수,3세,54,30.0,김정준,박병일,강태구,코,486(12),43.7,8.1,망사눈,4(1/0/0)
3988,76,11,12.0,7,메니원더풀,한,수,3세,54.5,31.0,유승완,김동균,♠박정배,½,471(-9),24.1,4.9,승인편자,4(1/0/0)
3989,77,12,13.0,5,아마존킹,한,거,3세,52.5,27.0,하정훈,토니,허훈,10,448(-4),17.1,6.7,"계란형큰,망사눈",5(0/2/0)
3990,78,13,,4,원평코드,한,수,3세,53,30.0,(-1)임다빈,정호익,♠김용재,출전제외,500(0),----,----,,2(1/1/0)
3991,79,0,1.0,4,바이스로이,한,거,4세,52.5,45.0,(-3)김아현,임봉춘,김진태a,,484(6),3.3,1.5,"망사,반가지큰",13(3/1/3)
3992,80,1,2.0,13,장산레이저,한,수,4세,58,50.0,유승완,최용건,♠삼정,1¼,506(-12),2.4,1.3,"계란형큰,망사",6(3/1/0)
3993,81,2,3.0,3,퀵실버키튼,미,거,4세,55.5,47.0,(-1)임다빈,임채덕,♠황경호,1,482(-2),6.5,1.8,"계란형큰,망사눈",9(1/0/4)
3994,82,3,4.0,2,엠제이포인트,미,암,4세,*52,40.0,송재철,김동균,♠박민지,코,444(-7),20.4,4.6,,13(0/1/3)
3995,83,4,5.0,1,그레이트선더,한,수,4세,*52,37.0,정정희,최용건,♠조건진,¾,512(-7),10.5,2.5,"계란형큰,망사",10(2/1/1)
3996,84,5,6.0,11,바잉블레이드,한,수,4세,*52,36.0,다비드,강환민,♠김형란,2½,490(-12),17.9,3.8,"계란형큰,망사눈",13(1/4/1)
3997,85,6,7.0,10,스킬맥스,미,수,3세,*52,36.0,김효정,박재우,♠김광명,1,456(-7),79.0,8.7,망사눈,6(0/0/0)
3998,86,7,8.0,7,파워타워,한,암,5세,*52,41.0,김정준,최봉주,윤지중,4,470(0),28.6,5.1,망사,13(1/3/1)
3999,87,8,9.0,5,내생애최고,미,수,4세,53.5,41.0,조한별,안병기,♠우태율,1½,464(-5),37.3,8.3,망사눈,12(2/0/0)
4000,88,9,10.0,12,사려니위너,미,암,5세,52,42.0,조상범,구자흥,♠오영익,코,472(13),92.9,15.0,"망사눈,반가지큰",11(0/1/1)
4001,89,10,11.0,9,콜조이,한,거,4세,54.5,43.0,최범현,곽영효,♠이미경,¾,453(-4),19.3,4.3,망사눈,13(2/2/2)
